Rating,Ave_Salary,Founded_Years,City,State,Max_Company_Size,Highest_Revenue,Max_USD_Revenue,Python_knowledge,MatLab_knowledge,PowerBI_knowledge,SQL_knowledge,ETL_knowledge,Math_knowledge,Work_Remote,GitHub_works,DataB_knowledge,Jobs
4.1,159.5,21.0,Santa Clara,CA,10000.0,10,10000000000.0,1,0,0,0,0,0,0,0,0,1
4.6,159.5,7.0,Mountain View,CA,1000.0,1,1.0,1,0,0,0,0,0,0,0,0,1
2.7,159.5,10.0,Redwood City,CA,200.0,10,10000000.0,1,0,0,0,0,0,0,0,1,1
4.0,159.5,0.0,San Jose,CA,50.0,1,1000000.0,0,0,0,0,0,0,1,0,1,1
4.5,159.5,17.0,Sunnyvale,CA,10000.0,10,10000000000.0,1,0,0,1,0,0,0,0,1,1
4.0,159.5,23.0,Cupertino,CA,500.0,50,50000000.0,0,0,0,0,0,0,0,0,1,1
0.0,159.5,0.0,San Jose,CA,200.0,1,1.0,0,0,1,1,0,0,0,0,1,1
3.9,159.5,19.0,San Jose,CA,1000.0,500,500000000.0,0,0,1,1,0,0,0,0,0,1
4.2,159.5,15.0,San Jose,CA,200.0,1,1.0,0,0,0,0,0,0,0,0,0,1
3.5,159.5,5.0,Menlo Park,CA,500.0,1,1.0,1,0,0,0,0,0,0,0,0,1
3.9,159.5,39.0,Redwood City,CA,10000.0,5,5000000000.0,1,0,0,1,0,0,0,0,0,1
5.0,159.5,13.0,San Jose,CA,200.0,100,100000000.0,0,0,0,1,1,0,0,0,1,1
4.6,159.5,28.0,Santa Clara,CA,10000.0,10,10000000000.0,1,0,0,1,1,0,0,0,1,1
0.0,159.5,0.0,Sunnyvale,CA,1.0,1,1.0,1,0,0,1,0,1,1,0,0,1
4.0,159.5,23.0,San Jose,CA,10000.0,5,5000000000.0,1,0,1,1,1,0,0,0,0,1
3.8,159.5,11.0,Santa Clara,CA,1000.0,1,1.0,1,0,0,1,0,0,0,0,1,1
4.1,159.5,45.0,Santa Clara,CA,10000.0,10,10000000000.0,1,0,0,1,0,0,0,0,1,1
0.0,159.5,0.0,Sunnyvale,CA,1.0,1,1.0,1,0,0,1,0,1,0,0,0,1
4.5,159.5,17.0,Menlo Park,CA,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,1,1
4.6,159.5,0.0,San Jose,CA,200.0,10,10000000.0,1,0,0,1,1,0,0,0,1,1
0.0,159.5,0.0,San Jose,CA,1.0,1,1.0,1,1,0,1,0,1,0,0,1,1
3.8,159.5,33.0,San Jose,CA,1000.0,500,500000000.0,1,0,0,0,0,0,0,0,1,1
3.6,159.5,21.0,Cupertino,CA,5000.0,500,500000000.0,0,0,0,0,0,0,0,0,1,1
4.4,159.5,26.0,San Jose,CA,200.0,1,1.0,1,0,0,1,1,0,0,0,1,1
4.5,159.5,17.0,Menlo Park,CA,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,1,1
3.7,159.5,110.0,San Jose,CA,10000.0,10,10000000000.0,1,0,0,0,0,1,0,0,0,1
4.5,159.5,17.0,Menlo Park,CA,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,1,1
4.1,159.5,0.0,San Jose,CA,5000.0,10,10000000.0,1,0,0,1,0,0,0,0,1,1
4.4,159.5,23.0,Mountain View,CA,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,1,1
3.6,159.5,0.0,San Jose,CA,1000.0,500,500000000.0,0,0,0,0,0,0,1,0,0,1
4.0,159.5,15.0,Santa Clara,CA,500.0,50,50000000.0,0,0,0,0,0,0,1,0,0,1
4.5,156.5,17.0,Menlo Park,CA,10000.0,10,10000000000.0,1,1,0,1,0,1,0,0,1,1
3.1,156.5,0.0,San Jose,CA,500.0,50,50000000.0,0,0,1,1,0,0,0,0,0,1
3.2,156.5,14.0,San Jose,CA,5000.0,500,500000000.0,0,0,0,0,0,0,1,0,1,1
3.7,156.5,18.0,Pleasanton,CA,1000.0,100,100000000.0,0,0,0,0,1,0,0,0,0,1
3.5,156.5,59.0,Menlo Park,CA,5000.0,1,1.0,1,0,0,0,0,1,0,0,0,1
4.0,156.5,0.0,Sunnyvale,CA,200.0,10,10000000.0,0,0,0,0,0,0,0,0,0,1
3.4,156.5,21.0,Newark,CA,50.0,5,5000000.0,0,0,0,0,0,0,0,0,0,1
5.0,156.5,5.0,Palo Alto,CA,50.0,1,1.0,0,0,0,0,0,1,0,0,0,1
4.1,156.5,0.0,San Jose,CA,5000.0,10,10000000.0,1,0,0,1,1,0,0,0,1,1
4.1,156.5,0.0,Cupertino,CA,5000.0,10,10000000.0,1,0,0,0,0,1,0,0,0,1
4.1,156.5,45.0,Santa Clara,CA,10000.0,10,10000000000.0,1,0,0,0,0,1,0,0,1,1
0.0,156.5,0.0,Palo Alto,CA,1.0,1,1.0,1,1,0,1,0,1,0,0,1,1
0.0,156.5,0.0,San Jose,CA,1.0,1,1.0,1,0,0,1,0,0,0,0,0,1
4.5,156.5,17.0,Menlo Park,CA,10000.0,10,10000000000.0,0,1,0,1,0,0,0,0,1,1
2.9,156.5,24.0,San Jose,CA,200.0,25,25000000.0,1,0,0,1,0,1,0,0,0,1
4.2,156.5,19.0,San Jose,CA,50.0,25,25000000.0,0,0,0,0,0,0,0,0,0,1
4.1,156.5,45.0,Santa Clara,CA,10000.0,10,10000000000.0,1,0,0,0,0,0,0,0,1,1
3.9,156.5,39.0,Redwood City,CA,10000.0,5,5000000000.0,0,0,0,1,0,0,0,0,1,1
0.0,156.5,0.0,San Jose,CA,1.0,1,1.0,1,0,0,1,0,0,1,0,1,1
4.1,156.5,45.0,Santa Clara,CA,10000.0,10,10000000000.0,1,0,0,0,0,0,0,0,1,1
3.3,156.5,13.0,San Jose,CA,200.0,5,5000000.0,1,0,0,1,0,0,0,0,1,1
4.9,156.5,0.0,Sunnyvale,CA,50.0,10,10000000.0,1,0,1,1,1,0,0,0,1,1
3.6,156.5,0.0,Sunnyvale,CA,5000.0,1,1.0,0,0,0,0,0,0,0,0,0,1
4.5,156.5,17.0,Menlo Park,CA,10000.0,10,10000000000.0,1,1,0,1,0,1,0,0,1,1
4.1,156.5,45.0,Santa Clara,CA,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,1,1
3.5,156.5,5.0,Los Altos,CA,500.0,1,1.0,0,0,0,0,0,1,0,0,0,1
5.0,156.5,0.0,Menlo Park,CA,10000.0,1,1.0,0,1,0,1,0,0,0,0,0,1
3.0,156.5,19.0,Fremont,CA,200.0,5,5000000.0,0,0,0,0,0,1,0,0,0,1
3.7,156.5,110.0,San Jose,CA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
4.1,183.0,45.0,Santa Clara,CA,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,1,1
5.0,183.0,6.0,Mountain View,CA,50.0,1,1.0,1,0,0,1,0,0,0,0,0,1
3.8,183.0,72.0,Livermore,CA,10000.0,5,5000000000.0,1,0,0,0,0,1,0,0,0,1
5.0,183.0,0.0,Menlo Park,CA,50.0,1,1.0,1,0,0,1,0,0,0,0,1,1
4.1,183.0,0.0,Sunnyvale,CA,500.0,25,25000000.0,0,0,0,0,0,0,0,0,0,1
3.1,183.0,0.0,Fremont,CA,10000.0,1,1.0,1,0,0,1,0,1,0,0,1,1
4.1,183.0,45.0,Santa Clara,CA,10000.0,10,10000000000.0,0,0,0,1,1,1,0,0,1,1
3.8,183.0,11.0,Redwood City,CA,200.0,1,1000000.0,1,0,0,1,0,1,0,1,1,1
4.8,183.0,10.0,San Jose,CA,5000.0,1,1.0,1,0,0,1,1,0,0,0,0,1
4.1,183.0,45.0,Santa Clara,CA,10000.0,10,10000000000.0,1,0,0,0,0,0,0,0,1,1
5.0,183.0,5.0,Mountain View,CA,200.0,1,1.0,1,0,0,1,1,0,0,0,0,1
4.8,183.0,10.0,San Jose,CA,5000.0,1,1.0,0,0,0,0,0,1,0,0,0,1
3.3,183.0,59.0,Sunnyvale,CA,5000.0,10,10000000000.0,1,0,0,0,0,1,0,0,0,1
0.0,183.0,0.0,San Jose,CA,50.0,1,1.0,0,0,0,0,0,0,0,0,0,1
3.9,183.0,23.0,Sunnyvale,CA,10000.0,10,10000000000.0,1,0,0,1,0,0,0,0,1,1
3.7,183.0,110.0,San Jose,CA,10000.0,10,10000000000.0,1,0,1,1,1,0,0,0,1,1
4.1,183.0,45.0,Santa Clara,CA,10000.0,10,10000000000.0,1,0,0,0,0,0,0,0,0,1
4.5,183.0,17.0,Menlo Park,CA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,1,1
3.7,183.0,54.0,Santa Clara,CA,10000.0,10,10000000000.0,1,1,0,1,0,0,0,0,1,1
4.2,183.0,18.0,San Jose,CA,1000.0,50,50000000.0,1,0,0,1,0,0,0,0,1,1
4.1,183.0,0.0,Sunnyvale,CA,500.0,25,25000000.0,1,0,0,1,1,0,0,0,0,1
4.1,183.0,0.0,Sunnyvale,CA,5000.0,10,10000000.0,0,0,0,0,0,0,0,0,0,1
3.8,183.0,21.0,Sunnyvale,CA,5000.0,500,500000000.0,1,0,0,1,0,1,0,0,1,1
2.4,183.0,6.0,Redwood City,CA,50.0,1,1.0,1,0,0,1,0,0,0,0,1,1
3.6,183.0,21.0,Sunnyvale,CA,5000.0,500,500000000.0,0,0,0,1,0,0,0,0,0,1
4.0,183.0,24.0,Los Gatos,CA,5000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
4.2,183.0,15.0,San Jose,CA,200.0,1,1.0,0,0,0,0,0,0,0,0,1,1
3.9,183.0,23.0,San Jose,CA,10000.0,10,10000000000.0,1,0,0,1,1,0,0,0,1,1
3.6,183.0,0.0,Mountain View,CA,10000.0,1,1.0,1,0,0,1,0,0,0,0,0,1
3.8,140.5,24.0,Santa Clara,CA,5000.0,500,500000000.0,1,0,0,1,1,0,0,0,1,1
4.5,140.5,17.0,Menlo Park,CA,10000.0,10,10000000000.0,1,1,0,1,0,1,0,0,1,1
4.1,140.5,45.0,Santa Clara,CA,10000.0,10,10000000000.0,1,0,0,1,0,0,0,0,1,1
3.9,140.5,29.0,Sunnyvale,CA,10000.0,1,1000000000.0,0,0,0,1,0,0,0,0,0,1
4.6,140.5,28.0,Santa Clara,CA,10000.0,10,10000000000.0,1,0,0,0,0,1,1,1,1,1
4.7,140.5,0.0,Menlo Park,CA,1.0,1,1000000.0,1,0,0,1,0,0,0,0,0,1
0.0,140.5,0.0,Mountain View,CA,1.0,1,1.0,1,0,0,1,0,1,0,0,0,1
3.9,140.5,23.0,San Jose,CA,10000.0,10,10000000000.0,0,0,0,1,1,1,0,0,1,1
3.9,140.5,19.0,San Jose,CA,1000.0,500,500000000.0,0,0,0,1,0,0,0,0,1,1
3.9,140.5,23.0,San Jose,CA,10000.0,10,10000000000.0,0,0,1,1,0,1,0,0,1,1
3.7,140.5,17.0,Santa Clara,CA,10000.0,5,5000000000.0,1,0,1,1,0,0,0,0,1,1
4.1,140.5,45.0,Santa Clara,CA,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,0,1
3.0,140.5,0.0,Sunnyvale,CA,1.0,1,1.0,1,0,0,1,1,0,0,0,0,1
4.6,140.5,7.0,Mountain View,CA,1000.0,1,1.0,1,0,0,0,0,0,0,0,0,1
3.3,140.5,21.0,Cupertino,CA,10000.0,10,10000000000.0,0,0,0,0,0,1,0,0,0,1
3.9,140.5,27.0,Sunnyvale,CA,10000.0,10,10000000000.0,1,0,0,1,1,1,0,0,1,1
3.2,140.5,6.0,Redwood City,CA,1000.0,1,1.0,1,0,0,1,0,0,0,0,0,1
3.5,140.5,73.0,Sunnyvale,CA,10000.0,5,5000000000.0,1,0,0,1,0,0,0,0,0,1
4.1,140.5,33.0,San Jose,CA,10000.0,2,2000000000.0,1,0,0,1,1,0,0,0,1,1
4.1,140.5,45.0,Santa Clara,CA,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
4.1,140.5,7.0,Milpitas,CA,200.0,1,1000000.0,0,0,0,0,0,0,0,0,0,1
4.2,140.5,19.0,San Jose,CA,50.0,25,25000000.0,0,0,0,0,0,0,0,0,0,1
4.1,148.5,14.0,Austin,TX,5000.0,1,1000000000.0,1,0,0,1,1,1,0,0,0,1
3.1,148.5,21.0,Austin,TX,5000.0,2,2000000000.0,1,0,0,1,0,1,0,0,0,1
5.0,148.5,8.0,Austin,TX,200.0,1,1.0,0,0,0,1,1,0,0,0,1,1
3.9,148.5,20.0,Austin,TX,1000.0,1,1.0,1,0,0,1,0,0,0,0,0,1
3.7,148.5,32.0,Austin,TX,10000.0,2,2000000000.0,1,0,1,1,1,1,0,1,0,1
4.5,148.5,17.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,1,1,0,0,1,1
4.4,148.5,23.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,1,1,0,0,1,1
3.9,148.5,9.0,Austin,TX,200.0,1,1.0,1,0,0,1,0,1,0,0,1,1
3.7,148.5,55.0,Austin,TX,10000.0,10,10000000000.0,0,0,0,1,0,1,0,0,0,1
4.5,148.5,23.0,Austin,TX,500.0,1,1.0,0,0,0,1,1,0,0,0,0,1
3.6,148.5,41.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,0,0,0,1,1
4.1,148.5,45.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,1,1
3.6,148.5,26.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,0,0,0,1,1
3.7,148.5,11.0,Austin,TX,5000.0,1,1.0,1,0,0,1,0,1,0,0,0,1
3.9,148.5,27.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,0,1
3.8,148.5,0.0,Austin,TX,1000.0,1,1.0,0,0,0,0,0,0,1,0,0,1
4.1,148.5,14.0,Austin,TX,5000.0,1,1000000000.0,1,0,0,1,0,1,0,0,0,1
3.3,148.5,119.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,1,0,1,1
4.2,148.5,19.0,Austin,TX,50.0,25,25000000.0,0,0,0,0,0,0,0,0,0,1
3.6,148.5,59.0,Austin,TX,10000.0,5,5000000000.0,1,0,0,0,0,0,0,0,0,1
4.1,148.5,45.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,1,1
3.9,148.5,39.0,Austin,TX,10000.0,5,5000000000.0,1,0,0,1,0,1,0,0,1,1
0.0,148.5,0.0,Austin,TX,1.0,1,1.0,1,0,0,1,0,1,1,0,0,1
3.5,148.5,21.0,Austin,TX,10000.0,1,1.0,1,0,0,1,0,1,0,0,1,1
4.5,148.5,39.0,Austin,TX,1000.0,100,100000000.0,1,0,1,1,1,0,0,0,1,1
4.3,148.5,46.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,0,0,0,0,1
4.5,148.5,17.0,Austin,TX,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,1,1
2.8,148.5,109.0,Austin,TX,10000.0,1,1.0,1,0,1,1,0,0,0,0,1,1
3.1,148.5,0.0,Austin,TX,50.0,10,10000000.0,0,0,0,0,0,1,0,0,1,1
3.7,148.5,17.0,Austin,TX,10000.0,5,5000000000.0,1,0,0,1,1,0,0,0,1,1
2.2,145.0,0.0,Austin,TX,200.0,10,10000000.0,1,0,0,0,0,0,0,0,0,1
4.1,145.0,14.0,Austin,TX,5000.0,1,1000000000.0,1,0,0,1,0,1,0,0,1,1
0.0,145.0,0.0,Austin,TX,1.0,1,1.0,1,0,0,1,0,0,0,0,1,1
4.1,145.0,45.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,1,1
3.1,145.0,59.0,Austin,TX,1000.0,100,100000000.0,1,0,0,1,0,1,0,0,1,1
3.3,145.0,35.0,Austin,TX,10000.0,2,2000000000.0,0,0,0,1,0,1,1,0,0,1
3.6,145.0,40.0,Austin,TX,5000.0,1,1000000000.0,1,0,0,0,1,0,0,0,0,1
3.9,145.0,23.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,0,0,0,1,1
4.1,145.0,45.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,1,1
3.6,145.0,30.0,Austin,TX,1.0,1,1.0,1,0,0,1,0,0,0,0,1,1
5.0,145.0,6.0,Austin,TX,50.0,5,5000000.0,1,0,0,0,0,0,0,0,0,1
4.1,145.0,13.0,Austin,TX,500.0,1,1.0,0,0,0,1,0,0,0,0,0,1
3.5,145.0,12.0,Austin,TX,1000.0,500,500000000.0,1,0,0,1,1,0,0,0,1,1
3.1,145.0,59.0,Austin,TX,1000.0,100,100000000.0,0,0,1,1,1,0,0,0,1,1
4.1,145.0,45.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,0,1
3.7,145.0,110.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,0,0,1,0,0,0,1
3.8,145.0,21.0,Austin,TX,50.0,10,10000000.0,1,0,0,1,1,1,0,0,1,1
2.8,145.0,109.0,Austin,TX,10000.0,1,1.0,1,0,0,1,0,0,0,0,0,1
2.6,145.0,8.0,Austin,TX,200.0,1,1.0,1,0,0,0,0,1,1,0,0,1
3.1,145.0,0.0,Austin,TX,200.0,50,50000000.0,1,0,0,0,0,1,0,0,1,1
4.0,145.0,11.0,Austin,TX,1000.0,100,100000000.0,0,0,0,0,0,0,0,0,1,1
4.4,145.0,4.0,Austin,TX,50.0,1,1.0,0,0,0,1,0,0,0,0,0,1
3.9,145.0,29.0,Austin,TX,5000.0,1,1.0,1,1,0,0,0,1,0,0,0,1
4.3,145.0,21.0,Austin,TX,10000.0,2,2000000000.0,0,0,0,0,0,0,1,0,0,1
3.8,145.0,25.0,Austin,TX,500.0,25,25000000.0,1,0,0,1,1,1,0,0,0,1
3.9,145.0,21.0,Austin,TX,10000.0,10,10000000000.0,1,0,1,1,1,1,0,0,0,1
4.2,145.0,9.0,Austin,TX,50.0,1,1000000.0,0,0,0,0,0,0,0,0,0,1
4.1,145.0,45.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,0,0,0,0,1
4.6,145.0,4.0,Austin,TX,50.0,50,50000000.0,1,0,1,1,0,0,0,0,1,1
3.8,145.0,21.0,Austin,TX,50.0,10,10000000.0,1,0,0,1,1,1,0,0,1,1
4.2,122.0,22.0,Austin,TX,500.0,500,500000000.0,1,0,0,0,0,1,1,0,0,1
4.1,122.0,45.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,1,1
3.5,122.0,23.0,Austin,TX,5000.0,1,1000000000.0,0,0,0,1,0,0,0,0,1,1
4.3,122.0,21.0,Austin,TX,10000.0,2,2000000000.0,1,0,0,1,0,0,0,0,1,1
4.3,122.0,21.0,Austin,TX,10000.0,2,2000000000.0,0,0,0,0,0,0,0,0,0,1
4.1,122.0,45.0,Austin,TX,10000.0,10,10000000000.0,0,0,0,1,1,1,0,0,1,1
4.1,122.0,45.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,1,0,0,0,1,1
3.7,122.0,110.0,Austin,TX,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
3.6,122.0,44.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,1,1,0,0,1,1
4.7,122.0,11.0,Austin,TX,200.0,25,25000000.0,0,0,0,0,0,0,0,0,0,1
4.1,122.0,45.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,1,1
2.7,122.0,7.0,Austin,TX,500.0,1,1.0,0,0,0,1,0,0,0,0,0,1
2.8,122.0,109.0,Austin,TX,10000.0,1,1.0,0,0,0,1,0,0,0,0,1,1
3.3,122.0,70.0,Austin,TX,10000.0,2,2000000000.0,1,0,0,0,0,1,0,0,0,1
3.2,122.0,0.0,Austin,TX,10000.0,1,1.0,0,0,0,1,0,0,0,0,1,1
3.7,122.0,0.0,Austin,TX,50.0,1,1.0,1,0,1,1,0,1,1,0,0,1
0.0,122.0,0.0,Austin,TX,1.0,1,1.0,1,0,0,1,0,0,0,0,1,1
3.7,122.0,110.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,0,0,1,0,0,0,1
4.1,122.0,55.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,1,1,1,0,0,1
0.0,122.0,9.0,Austin,TX,50.0,1,1000000.0,0,0,1,1,0,0,0,0,0,1
4.1,122.0,0.0,Austin,TX,200.0,50,50000000.0,1,0,0,0,0,1,1,0,0,1
4.5,122.0,6.0,Austin,TX,50.0,1,1.0,1,0,0,0,0,0,0,0,0,1
4.3,122.0,4.0,Austin,TX,500.0,1,1.0,1,0,0,1,1,0,0,0,1,1
3.6,122.0,0.0,Austin,TX,200.0,10,10000000.0,0,0,0,1,0,0,0,0,1,1
4.3,122.0,22.0,Austin,TX,200.0,50,50000000.0,1,0,0,1,0,0,0,0,1,1
3.7,122.0,11.0,Austin,TX,5000.0,1,1.0,1,0,0,1,0,0,0,0,0,1
4.9,122.0,16.0,Austin,TX,200.0,1,1.0,1,0,0,1,0,0,1,0,0,1
3.8,122.0,25.0,Austin,TX,500.0,25,25000000.0,1,0,0,1,1,0,0,0,1,1
4.3,122.0,21.0,Austin,TX,10000.0,2,2000000000.0,1,1,0,0,0,0,1,1,0,1
4.1,122.0,0.0,Round Rock,TX,200.0,50,50000000.0,1,0,0,0,0,1,0,0,0,1
3.9,122.0,9.0,Austin,TX,500.0,1,1.0,0,0,0,0,0,0,0,0,0,1
4.3,126.0,37.0,Austin,TX,5000.0,2,2000000000.0,0,0,0,0,0,0,0,0,0,1
5.0,126.0,13.0,Austin,TX,200.0,100,100000000.0,0,0,0,1,1,0,0,0,1,1
3.6,126.0,52.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,0,0,0,0,1
3.8,126.0,107.0,Austin,TX,10000.0,10,10000000000.0,0,0,1,1,0,0,0,0,0,1
4.5,126.0,28.0,Austin,TX,5000.0,500,500000000.0,1,0,0,0,0,0,0,0,0,1
4.7,126.0,21.0,Austin,TX,200.0,100,100000000.0,1,0,0,1,1,0,0,0,1,1
3.9,126.0,30.0,Austin,TX,10000.0,1,1.0,0,0,0,0,0,0,0,0,0,1
3.8,126.0,0.0,Austin,TX,1000.0,1,1.0,1,1,0,0,0,0,1,1,0,1
3.4,126.0,101.0,Austin,TX,5000.0,1,1000000000.0,1,0,0,0,0,1,0,0,0,1
2.6,126.0,33.0,Austin,TX,50.0,1,1.0,0,0,0,1,0,1,1,0,1,1
2.9,126.0,17.0,Austin,TX,200.0,25,25000000.0,1,0,0,1,1,0,0,0,1,1
3.8,126.0,0.0,Austin,TX,50.0,1,1.0,1,0,0,1,0,0,1,0,1,1
4.1,126.0,45.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,0,1
4.7,126.0,7.0,Austin,TX,200.0,1,1.0,1,0,0,1,0,0,0,0,0,1
3.5,126.0,73.0,Austin,TX,10000.0,5,5000000000.0,0,0,0,1,0,0,0,0,1,1
3.5,126.0,41.0,Austin,TX,10000.0,2,2000000000.0,1,0,0,1,0,0,0,0,0,1
2.9,126.0,5.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,1,0,0,0,1,1
4.1,126.0,45.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,0,0,0,1,1
3.5,126.0,15.0,Austin,TX,500.0,100,100000000.0,0,0,0,0,0,0,0,0,1,1
0.0,126.0,0.0,Austin,TX,200.0,1,1.0,1,0,0,1,0,1,1,0,0,1
3.8,126.0,23.0,Austin,TX,5000.0,1,1.0,0,0,0,1,1,0,0,0,0,1
3.2,126.0,37.0,Austin,TX,10000.0,5,5000000000.0,0,0,0,1,1,0,0,0,0,1
4.2,126.0,31.0,Austin,TX,10000.0,2,2000000000.0,0,0,0,0,0,0,0,0,0,1
4.3,126.0,45.0,Austin,TX,10000.0,5,5000000000.0,0,0,0,0,0,1,0,0,0,1
3.9,126.0,9.0,Austin,TX,200.0,1,1.0,0,0,0,1,0,0,0,0,1,1
0.0,126.0,0.0,Austin,TX,1.0,1,1.0,0,0,0,0,0,0,0,0,1,1
3.2,126.0,12.0,Austin,TX,200.0,50,50000000.0,0,0,0,1,0,0,0,0,1,1
3.9,126.0,27.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,0,1
3.7,126.0,110.0,Austin,TX,10000.0,10,10000000000.0,1,0,1,1,1,0,0,0,1,1
0.0,126.0,0.0,Austin,TX,1.0,1,1.0,0,0,0,0,0,0,1,0,1,1
3.7,53.0,83.0,Austin,TX,500.0,50,50000000.0,0,0,0,1,1,0,1,0,1,1
4.1,53.0,45.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,1,1
0.0,53.0,0.0,Austin,TX,1.0,1,1.0,1,0,0,1,0,0,0,0,1,1
3.3,53.0,22.0,Austin,TX,10000.0,500,500000000.0,0,0,0,0,0,0,0,0,0,1
3.7,53.0,110.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,0,0,1,0,0,0,1
2.9,53.0,83.0,Austin,TX,5000.0,10,10000000000.0,1,0,0,1,0,0,0,0,0,1
3.9,53.0,0.0,Austin,TX,50.0,1,1000000.0,0,0,0,1,0,0,1,0,0,1
0.0,53.0,0.0,Austin,TX,1.0,1,1.0,1,0,0,0,1,0,0,0,1,1
4.1,53.0,45.0,Austin,TX,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,1,1
3.7,53.0,110.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,0,0,1,0,0,0,1
3.9,53.0,27.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,1,0,0,0,1,1
3.7,53.0,24.0,Austin,TX,5000.0,50,50000000.0,1,0,0,1,1,0,0,0,1,1
3.9,53.0,9.0,Austin,TX,200.0,1,1.0,1,0,0,0,1,0,0,0,0,1
3.7,53.0,110.0,Austin,TX,10000.0,10,10000000000.0,0,0,0,0,0,0,0,0,0,1
4.1,53.0,0.0,Austin,TX,5000.0,10,10000000.0,0,0,0,0,0,0,0,0,0,1
4.4,53.0,10.0,Austin,TX,500.0,25,25000000.0,0,0,0,1,1,0,0,0,1,1
0.0,53.0,0.0,Austin,TX,1.0,1,1.0,0,0,0,1,0,0,0,0,1,1
2.5,53.0,0.0,Austin,TX,200.0,1,1.0,0,0,0,0,1,0,0,0,0,1
3.5,53.0,22.0,Austin,TX,10000.0,2,2000000000.0,0,0,0,0,0,0,1,0,1,1
4.1,53.0,45.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,1,1
3.7,53.0,16.0,Austin,TX,1000.0,500,500000000.0,0,0,0,1,0,0,0,0,1,1
4.0,53.0,8.0,Austin,TX,50.0,1,1000000.0,0,0,0,0,0,1,1,0,1,1
3.7,53.0,18.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,1,0,0,0,1,1
4.5,53.0,17.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,0,1,0,0,1,1
5.0,53.0,13.0,Austin,TX,200.0,100,100000000.0,0,0,0,1,1,0,0,0,1,1
4.9,53.0,8.0,Austin,TX,50.0,1,1.0,1,0,0,1,0,0,1,0,1,1
0.0,53.0,0.0,Austin,TX,1.0,1,1.0,0,0,1,1,0,0,0,0,0,1
4.1,53.0,45.0,Austin,TX,10000.0,10,10000000000.0,1,0,0,1,1,1,0,0,1,1
4.7,92.0,0.0,Austin,TX,1.0,1,1000000.0,1,0,0,1,0,0,0,1,1,1
2.4,92.0,0.0,Austin,TX,50.0,1,1000000.0,1,0,0,1,1,1,1,0,0,1
4.2,92.0,22.0,Austin,TX,500.0,500,500000000.0,1,0,0,1,0,0,0,0,1,1
4.3,92.0,4.0,Austin,TX,500.0,1,1.0,1,0,0,1,1,1,0,0,1,1
